user_id,device_id,app_id,removed,created_at,updated_at
11519429,bfa7209416fdf92d9aeab7d6242598af,aiv,1,2020-04-24 07:44:52,2020-09-05 11:38:25
11519429,bfa7209416fdf92d9aeab7d6242598af,com.amazon.mobile.shopping,1,2017-02-22 12:54:20,2020-09-05 11:38:25
11519429,bfa7209416fdf92d9aeab7d6242598af,fb,1,2017-02-22 12:54:20,2020-09-05 11:38:25
11519429,bfa7209416fdf92d9aeab7d6242598af,instagram,1,2017-02-22 12:54:20,2020-09-05 11:38:25
11519429,bfa7209416fdf92d9aeab7d6242598af,nflx,1,2017-02-22 12:54:20,2020-09-05 11:38:25
11519429,bfa7209416fdf92d9aeab7d6242598af,snapchat,1,2018-04-29 10:26:11,2019-02-25 08:19:35
11519429,bfa7209416fdf92d9aeab7d6242598af,twitter,1,2017-02-22 12:54:20,2019-11-27 14:16:14
11519429,bfa7209416fdf92d9aeab7d6242598af,whatsapp,1,2017-02-22 12:54:20,2020-09-05 11:38:25
